MESS_DATUM;FG_LBERGWh
2011061202;0
2011061203;0
2011061204;8.3
2011061205;66.7
2011061206;266.7
2011061207;313.9
2011061208;513.9
2011061209;744.4
2011061210;602.8
2011061211;688.9
2011061212;855.6
2011061213;758.3
2011061214;697.2
2011061215;555.6
2011061216;425
2011061217;227.8
2011061218;100
2011061219;30.6
2011061220;0
2011061221;0
2011061222;0
2011061223;0
2011061300;0
2011061301;0
2011061302;0
2011061303;0
2011061304;19.4
2011061305;77.8
2011061306;244.4
2011061307;463.9
2011061308;563.9
2011061309;555.6
2011061310;525
2011061311;722.2
2011061312;794.4
2011061313;558.3
2011061314;444.4
2011061315;258.3
2011061316;122.2
2011061317;66.7
2011061318;52.8
2011061319;25
2011061320;0
2011061321;0
2011061322;0
2011061323;0
2011061400;0
2011061401;0
2011061402;0
2011061403;0
2011061404;2.8
2011061405;11.1
2011061406;83.3
2011061407;133.3
2011061408;302.8
2011061409;394.4
2011061410;447.2
2011061411;627.8
2011061412;727.8
2011061413;600
2011061414;619.4
2011061415;497.2
2011061416;438.9
2011061417;261.1
2011061418;127.8
2011061419;33.3
2011061420;0
2011061421;0
2011061422;0
2011061423;0
2011061500;0
2011061501;0
2011061502;0
2011061503;0
2011061504;25
2011061505;108.3
2011061506;258.3
2011061507;286.1
2011061508;405.6
2011061509;552.8
2011061510;586.1
2011061511;516.7
2011061512;97.2
2011061513;119.4
2011061514;500
2011061515;219.4
2011061516;211.1
2011061517;158.3
2011061518;63.9
2011061519;22.2
2011061520;0
2011061521;0
2011061522;0
2011061523;0
2011061600;0
2011061601;0
2011061602;0
2011061603;0
2011061604;19.4
2011061605;83.3
2011061606;113.9
2011061607;166.7
2011061608;361.1
2011061609;361.1
2011061610;400
2011061611;336.1
2011061612;430.6
2011061613;355.6
2011061614;188.9
2011061615;33.3
2011061616;63.9
2011061617;52.8
2011061618;133.3
2011061619;25
2011061620;0
2011061621;0
2011061622;0
2011061623;0
2011061700;0
2011061701;0
2011061702;0
2011061703;0
2011061704;52.8
2011061705;175
2011061706;319.4
2011061707;458.3
2011061708;586.1
2011061709;591.7
2011061710;786.1
2011061711;758.3
2011061712;880.6
2011061713;538.9
2011061714;452.8
2011061715;322.2
2011061716;177.8
2011061717;94.4
2011061718;50
2011061719;5.6
2011061720;0
2011061721;0
2011061722;0
2011061723;0
2011061800;0
2011061801;0
2011061802;0
2011061803;0
2011061804;25
2011061805;75
2011061806;86.1
2011061807;191.7
2011061808;166.7
2011061809;327.8
2011061810;191.7
2011061811;338.9
2011061812;513.9
2011061813;491.7
2011061814;183.3
2011061815;422.2
2011061816;330.6
2011061817;188.9
2011061818;172.2
2011061819;55.6
2011061820;0
2011061821;0
2011061822;0
2011061823;0
2011061900;0
2011061901;0
2011061902;0
2011061903;0
2011061904;5.6
2011061905;16.7
2011061906;75
2011061907;133.3
2011061908;127.8
2011061909;211.1
2011061910;188.9
2011061911;241.7
2011061912;77.8
2011061913;108.3
2011061914;238.9
2011061915;130.6
2011061916;136.1
2011061917;38.9
2011061918;19.4
2011061919;0
2011061920;0
2011061921;0
2011061922;0
2011061923;0
2011062000;0
2011062001;0
2011062002;0
2011062003;0
2011062004;5.6
2011062005;38.9
2011062006;152.8
2011062007;258.3
2011062008;536.1
2011062009;480.6
2011062010;580.6
2011062011;541.7
2011062012;375
2011062013;327.8
2011062014;525
2011062015;327.8
2011062016;311.1
2011062017;269.4
2011062018;175
2011062019;58.3
2011062020;0
2011062021;0
2011062022;0
2011062023;0
2011062100;0
2011062101;0
2011062102;0
2011062103;0
2011062104;2.8
2011062105;38.9
2011062106;36.1
2011062107;86.1
2011062108;63.9
2011062109;269.4
2011062110;377.8
2011062111;377.8
2011062112;502.8
2011062113;427.8
2011062114;527.8
2011062115;358.3
2011062116;294.4
2011062117;277.8
2011062118;127.8
2011062119;13.9
2011062120;0
2011062121;0
2011062122;0
2011062123;0
2011062200;0
2011062201;0
2011062202;0
2011062203;0
2011062204;27.8
2011062205;108.3
2011062206;233.3
2011062207;205.6
2011062208;216.7
2011062209;116.7
2011062210;344.4
2011062211;444.4
2011062212;108.3
2011062213;8.3
2011062214;111.1
2011062215;94.4
2011062216;316.7
2011062217;138.9
2011062218;125
2011062219;61.1
2011062220;0
2011062221;0
2011062222;0
2011062223;0
2011062300;0
2011062301;0
2011062302;0
2011062303;0
2011062304;5.6
2011062305;16.7
2011062306;94.4
2011062307;102.8
2011062308;363.9
2011062309;405.6
2011062310;558.3
2011062311;644.4
2011062312;352.8
2011062313;311.1
2011062314;547.2
2011062315;450
2011062316;258.3
2011062317;158.3
2011062318;88.9
2011062319;22.2
2011062320;0
2011062321;0
2011062322;0
2011062323;0
2011062400;0
2011062401;0
2011062402;0
2011062403;0
2011062404;5.6
2011062405;27.8
2011062406;58.3
2011062407;144.4
2011062408;233.3
2011062409;338.9
2011062410;133.3
2011062411;372.2
2011062412;744.4
2011062413;561.1
2011062414;361.1
2011062415;263.9
2011062416;111.1
2011062417;125
2011062418;105.6
2011062419;5.6
2011062420;0
2011062421;0
2011062422;0
2011062423;0
2011062500;0
2011062501;0
2011062502;0
2011062503;0
2011062504;13.9
2011062505;105.6
2011062506;36.1
2011062507;188.9
2011062508;336.1
2011062509;233.3
2011062510;163.9
2011062511;172.2
2011062512;138.9
2011062513;102.8
2011062514;88.9
2011062515;102.8
2011062516;58.3
2011062517;52.8
2011062518;16.7
2011062519;0
2011062520;0
2011062521;0
2011062522;0
2011062523;0
2011062600;0
2011062601;0
2011062602;0
2011062603;0
2011062604;0
2011062605;8.3
2011062606;19.4
2011062607;52.8
2011062608;86.1
2011062609;119.4
2011062610;155.6
2011062611;313.9
2011062612;452.8
2011062613;638.9
2011062614;675
2011062615;247.2
2011062616;211.1
2011062617;158.3
2011062618;158.3
2011062619;50
2011062620;0
2011062621;0
2011062622;0
2011062623;0
2011062700;0
2011062701;0
2011062702;0
2011062703;0
2011062704;52.8
2011062705;161.1
2011062706;325
2011062707;450
2011062708;594.4
2011062709;705.6
2011062710;791.7
2011062711;825
2011062712;844.4
2011062713;800
2011062714;700
2011062715;597.2
2011062716;466.7
2011062717;322.2
2011062718;155.6
2011062719;55.6
2011062720;0
2011062721;0
2011062722;0
2011062723;0
2011062800;0
2011062801;0
2011062802;0
2011062803;0
2011062804;61.1
2011062805;152.8
2011062806;325
2011062807;441.7
2011062808;605.6
2011062809;547.2
2011062810;680.6
2011062811;816.7
2011062812;841.7
2011062813;808.3
2011062814;663.9
2011062815;591.7
2011062816;447.2
2011062817;316.7
2011062818;180.6
2011062819;25
2011062820;0
2011062821;0
2011062822;0
2011062823;0
2011062900;0
2011062901;0
2011062902;0
2011062903;0
2011062904;36.1
2011062905;105.6
2011062906;188.9
2011062907;69.4
2011062908;261.1
2011062909;566.7
2011062910;719.4
2011062911;616.7
2011062912;658.3
2011062913;350
2011062914;91.7
2011062915;19.4
2011062916;19.4
2011062917;8.3
2011062918;2.8
2011062919;0
2011062920;0
2011062921;0
2011062922;0
2011062923;0
2011063000;0
2011063001;0
2011063002;0
2011063003;0
2011063004;8.3
2011063005;72.2
2011063006;97.2
2011063007;186.1
2011063008;244.4
2011063009;377.8
2011063010;497.2
2011063011;419.4
2011063012;577.8
2011063013;297.2
2011063014;236.1
2011063015;169.4
2011063016;338.9
2011063017;125
2011063018;16.7
2011063019;25
2011063020;0
2011063021;0
2011063022;0
2011063023;0
2011070100;0
2011070101;0
2011070102;0
2011070103;0
2011070104;33.3
2011070105;105.6
2011070106;166.7
2011070107;397.2
2011070108;494.4
2011070109;513.9
2011070110;594.4
2011070111;522.2
2011070112;475
2011070113;511.1
2011070114;480.6
2011070115;425
2011070116;311.1
2011070117;197.2
2011070118;125
2011070119;30.6
2011070120;0
2011070121;0
2011070122;0
2011070123;0
2011070200;0
2011070201;0
2011070202;0
2011070203;0
2011070204;11.1
2011070205;138.9
2011070206;272.2
2011070207;350
2011070208;544.4
2011070209;625
2011070210;722.2
2011070211;758.3
2011070212;708.3
2011070213;661.1
2011070214;647.2
2011070215;472.2
2011070216;380.6
2011070217;294.4
2011070218;122.2
2011070219;36.1
2011070220;0
2011070221;0
2011070222;0
2011070223;0
2011070300;0
2011070301;0
2011070302;0
2011070303;0
2011070304;33.3
2011070305;91.7
2011070306;216.7
2011070307;377.8
2011070308;530.6
2011070309;641.7
2011070310;697.2
2011070311;755.6
2011070312;763.9
2011070313;686.1
2011070314;391.7
2011070315;480.6
2011070316;180.6
2011070317;38.9
2011070318;0
2011070319;0
2011070320;0
2011070321;0
2011070322;0
2011070323;0
2011070400;0
2011070401;0
2011070402;0
2011070403;0
2011070404;8.3
2011070405;33.3
2011070406;58.3
2011070407;75
2011070408;150
2011070409;200
2011070410;241.7
2011070411;377.8
2011070412;427.8
2011070413;305.6
2011070414;238.9
2011070415;438.9
2011070416;397.2
2011070417;263.9
2011070418;105.6
2011070419;33.3
2011070420;0
2011070421;0
2011070422;0
2011070423;0
2011070500;0
2011070501;0
2011070502;0
2011070503;0
2011070504;27.8
2011070505;127.8
2011070506;250
2011070507;391.7
2011070508;511.1
2011070509;558.3
2011070510;558.3
2011070511;455.6
2011070512;383.3
2011070513;469.4
2011070514;388.9
2011070515;216.7
2011070516;236.1
2011070517;127.8
2011070518;55.6
2011070519;41.7
2011070520;0
2011070521;0
2011070522;0
2011070523;0
2011070600;0
2011070601;0
2011070602;0
2011070603;0
2011070604;36.1
2011070605;147.2
2011070606;280.6
2011070607;380.6
2011070608;400
2011070609;469.4
2011070610;400
2011070611;311.1
2011070612;458.3
2011070613;236.1
2011070614;252.8
2011070615;327.8
2011070616;208.3
2011070617;172.2
2011070618;105.6
2011070619;41.7
2011070620;0
2011070621;0
2011070622;0
2011070623;0
2011070700;0
2011070701;0
2011070702;0
2011070703;0
2011070704;33.3
2011070705;147.2
2011070706;283.3
2011070707;413.9
2011070708;547.2
2011070709;650
2011070710;719.4
2011070711;777.8
2011070712;794.4
2011070713;750
2011070714;661.1
2011070715;552.8
2011070716;394.4
2011070717;238.9
2011070718;175
2011070719;22.2
2011070720;0
2011070721;0
2011070722;0
2011070723;0
2011070800;0
2011070801;0
2011070802;0
2011070803;0
2011070804;16.7
2011070805;144.4
2011070806;272.2
2011070807;397.2
2011070808;538.9
2011070809;633.3
2011070810;688.9
2011070811;736.1
2011070812;755.6
2011070813;677.8
2011070814;619.4
2011070815;469.4
2011070816;366.7
2011070817;255.6
2011070818;141.7
2011070819;27.8
2011070820;0
2011070821;0
2011070822;0
2011070823;0
2011070900;0
2011070901;0
2011070902;0
2011070903;0
2011070904;25
2011070905;138.9
2011070906;269.4
2011070907;402.8
2011070908;536.1
2011070909;625
2011070910;694.4
2011070911;741.7
2011070912;752.8
2011070913;716.7
2011070914;419.4
2011070915;519.4
2011070916;297.2
2011070917;130.6
2011070918;108.3
2011070919;22.2
2011070920;0
2011070921;0
2011070922;0
2011070923;0
2011071000;0
2011071001;0
2011071002;0
2011071003;0
2011071004;25
2011071005;116.7
2011071006;241.7
2011071007;363.9
2011071008;497.2
2011071009;605.6
2011071010;672.2
2011071011;708.3
2011071012;716.7
2011071013;680.6
2011071014;616.7
2011071015;519.4
2011071016;400
2011071017;236.1
2011071018;116.7
2011071019;27.8
2011071020;0
2011071021;0
2011071022;0
2011071023;0
2011071100;0
2011071101;0
2011071102;0
2011071103;0
2011071104;27.8
2011071105;116.7
2011071106;216.7
2011071107;205.6
2011071108;180.6
2011071109;230.6
2011071110;505.6
2011071111;747.2
2011071112;630.6
2011071113;736.1
2011071114;672.2
2011071115;561.1
2011071116;419.4
2011071117;283.3
2011071118;163.9
2011071119;44.4
2011071120;0
2011071121;0
2011071122;0
2011071123;0
2011071200;0
2011071201;0
2011071202;0
2011071203;0
2011071204;25
2011071205;116.7
2011071206;261.1
2011071207;394.4
2011071208;522.2
2011071209;625
2011071210;594.4
2011071211;611.1
2011071212;583.3
2011071213;363.9
2011071214;491.7
2011071215;500
2011071216;308.3
2011071217;141.7
2011071218;94.4
2011071219;13.9
2011071220;0
2011071221;0
2011071222;0
2011071223;0
2011071300;0
2011071301;0
2011071302;0
2011071303;0
2011071304;13.9
2011071305;94.4
2011071306;216.7
2011071307;297.2
2011071308;197.2
2011071309;458.3
2011071310;702.8
2011071311;766.7
2011071312;822.2
2011071313;741.7
2011071314;641.7
2011071315;519.4
2011071316;119.4
2011071317;258.3
2011071318;163.9
2011071319;19.4
2011071320;0
2011071321;0
2011071322;0
2011071323;0
2011071400;0
2011071401;0
2011071402;0
2011071403;0
2011071404;33.3
2011071405;127.8
2011071406;252.8
2011071407;325
2011071408;363.9
2011071409;547.2
2011071410;480.6
2011071411;366.7
2011071412;611.1
2011071413;627.8
2011071414;519.4
2011071415;469.4
2011071416;394.4
2011071417;177.8
2011071418;58.3
2011071419;5.6
2011071420;0
2011071421;0
2011071422;0
2011071423;0
2011071500;0
2011071501;0
2011071502;0
2011071503;0
2011071504;16.7
2011071505;83.3
2011071506;275
2011071507;319.4
2011071508;397.2
2011071509;452.8
2011071510;536.1
2011071511;372.2
2011071512;616.7
2011071513;672.2
2011071514;566.7
2011071515;502.8
2011071516;391.7
2011071517;272.2
2011071518;138.9
2011071519;30.6
2011071520;0
2011071521;0
2011071522;0
2011071523;0
2011071600;0
2011071601;0
2011071602;0
2011071603;0
2011071604;27.8
2011071605;130.6
2011071606;266.7
2011071607;400
2011071608;533.3
2011071609;625
2011071610;713.9
2011071611;747.2
2011071612;758.3
2011071613;700
2011071614;647.2
2011071615;541.7
2011071616;391.7
2011071617;263.9
2011071618;130.6
2011071619;36.1
2011071620;0
2011071621;0
2011071622;0
2011071623;0
2011071700;0
2011071701;0
2011071702;0
2011071703;0
2011071704;13.9
2011071705;80.6
2011071706;61.1
2011071707;108.3
2011071708;91.7
2011071709;152.8
2011071710;230.6
2011071711;391.7
2011071712;633.3
2011071713;600
2011071714;327.8
2011071715;291.7
2011071716;172.2
2011071717;83.3
2011071718;136.1
2011071719;38.9
2011071720;0
2011071721;0
2011071722;0
2011071723;0
2011071800;0
2011071801;0
2011071802;0
2011071803;0
2011071804;25
2011071805;133.3
2011071806;266.7
2011071807;400
2011071808;522.2
2011071809;522.2
2011071810;622.2
2011071811;516.7
2011071812;577.8
2011071813;619.4
2011071814;502.8
2011071815;550
2011071816;402.8
2011071817;266.7
2011071818;133.3
2011071819;30.6
2011071820;0
2011071821;0
2011071822;0
2011071823;0
2011071900;0
2011071901;0
2011071902;0
2011071903;0
2011071904;25
2011071905;130.6
2011071906;263.9
2011071907;397.2
2011071908;527.8
2011071909;627.8
2011071910;711.1
2011071911;755.6
2011071912;758.3
2011071913;711.1
2011071914;636.1
2011071915;530.6
2011071916;402.8
2011071917;269.4
2011071918;125
2011071919;27.8
2011071920;0
2011071921;0
2011071922;0
2011071923;0
2011072000;0
2011072001;0
2011072002;0
2011072003;0
2011072004;27.8
2011072005;133.3
2011072006;263.9
2011072007;363.9
2011072008;533.3
2011072009;625
2011072010;702.8
2011072011;752.8
2011072012;758.3
2011072013;708.3
2011072014;630.6
2011072015;513.9
2011072016;397.2
2011072017;238.9
2011072018;122.2
2011072019;27.8
2011072020;0
2011072021;0
2011072022;0
2011072023;0
2011072100;0
2011072101;0
2011072102;0
2011072103;0
2011072104;22.2
2011072105;122.2
2011072106;230.6
2011072107;375
2011072108;519.4
2011072109;613.9
2011072110;669.4
2011072111;722.2
2011072112;450
2011072113;450
2011072114;327.8
2011072115;183.3
2011072116;280.6
2011072117;108.3
2011072118;36.1
2011072119;0
2011072120;0
2011072121;0
2011072122;0
2011072123;0
2011072200;0
2011072201;0
2011072202;0
2011072203;0
2011072204;2.8
2011072205;30.6
2011072206;183.3
2011072207;111.1
2011072208;55.6
2011072209;169.4
2011072210;461.1
2011072211;263.9
2011072212;175
2011072213;111.1
2011072214;44.4
2011072215;80.6
2011072216;44.4
2011072217;58.3
2011072218;44.4
2011072219;13.9
2011072220;0
2011072221;0
2011072222;0
2011072223;0
2011072300;0
2011072301;0
2011072302;0
2011072303;0
2011072304;0
2011072305;11.1
2011072306;83.3
2011072307;119.4
2011072308;311.1
2011072309;483.3
2011072310;450
2011072311;344.4
2011072312;341.7
2011072313;322.2
2011072314;230.6
2011072315;225
2011072316;166.7
2011072317;63.9
2011072318;38.9
2011072319;5.6
2011072320;0
2011072321;0
2011072322;0
2011072323;0
2011072400;0
2011072401;0
2011072402;0
2011072403;0
2011072404;0
2011072405;36.1
2011072406;75
2011072407;133.3
2011072408;133.3
2011072409;166.7
2011072410;211.1
2011072411;494.4
2011072412;536.1
2011072413;611.1
2011072414;475
2011072415;386.1
2011072416;352.8
2011072417;263.9
2011072418;130.6
2011072419;22.2
2011072420;0
2011072421;0
2011072422;0
2011072423;0
2011072500;0
2011072501;0
2011072502;0
2011072503;0
2011072504;16.7
2011072505;122.2
2011072506;258.3
2011072507;366.7
2011072508;519.4
2011072509;586.1
2011072510;633.3
2011072511;636.1
2011072512;377.8
2011072513;397.2
2011072514;563.9
2011072515;450
2011072516;313.9
2011072517;177.8
2011072518;27.8
2011072519;2.8
2011072520;0
2011072521;0
2011072522;0
2011072523;0
2011072600;0
2011072601;0
2011072602;0
2011072603;0
2011072604;0
2011072605;13.9
2011072606;47.2
2011072607;177.8
2011072608;366.7
2011072609;419.4
2011072610;233.3
2011072611;252.8
2011072612;441.7
2011072613;505.6
2011072614;588.9
2011072615;305.6
2011072616;133.3
2011072617;47.2
2011072618;8.3
2011072619;2.8
2011072620;0
2011072621;0
2011072622;0
2011072623;0
2011072700;0
2011072701;0
2011072702;0
2011072703;0
2011072704;5.6
2011072705;75
2011072706;125
2011072707;138.9
2011072708;205.6
2011072709;425
2011072710;377.8
2011072711;161.1
2011072712;241.7
2011072713;219.4
2011072714;308.3
2011072715;494.4
2011072716;269.4
2011072717;97.2
2011072718;77.8
2011072719;8.3
2011072720;0
2011072721;0
2011072722;0
2011072723;0
2011072800;0
2011072801;0
2011072802;0
2011072803;0
2011072804;0
2011072805;19.4
2011072806;19.4
2011072807;50
2011072808;47.2
2011072809;61.1
2011072810;227.8
2011072811;258.3
2011072812;361.1
2011072813;405.6
2011072814;350
2011072815;352.8
2011072816;319.4
2011072817;213.9
2011072818;27.8
2011072819;2.8
2011072820;0
2011072821;0
2011072822;0
2011072823;0
2011072900;0
2011072901;0
2011072902;0
2011072903;0
2011072904;0
2011072905;41.7
2011072906;86.1
2011072907;125
2011072908;211.1
2011072909;341.7
2011072910;294.4
2011072911;502.8
2011072912;561.1
2011072913;188.9
2011072914;352.8
2011072915;191.7
2011072916;86.1
2011072917;83.3
2011072918;33.3
2011072919;2.8
2011072920;0
2011072921;0
2011072922;0
2011072923;0
2011073000;0
2011073001;0
2011073002;0
2011073003;0
2011073004;0
2011073005;13.9
2011073006;63.9
2011073007;172.2
2011073008;238.9
2011073009;311.1
2011073010;513.9
2011073011;466.7
2011073012;752.8
2011073013;241.7
2011073014;444.4
2011073015;425
2011073016;300
2011073017;197.2
2011073018;97.2
2011073019;13.9
2011073020;0
2011073021;0
2011073022;0
2011073023;0
2011073100;0
2011073101;0
2011073102;0
2011073103;0
2011073104;13.9
2011073105;94.4
2011073106;205.6
2011073107;330.6
2011073108;377.8
2011073109;502.8
2011073110;408.3
2011073111;325
2011073112;400
2011073113;441.7
2011073114;263.9
2011073115;319.4
2011073116;277.8
2011073117;69.4
2011073118;22.2
2011073119;2.8
2011073120;0
2011073121;0
2011073122;0
2011073123;0
2011080100;0
2011080101;0
2011080102;0
2011080103;0
2011080104;5.6
2011080105;75
2011080106;216.7
2011080107;313.9
2011080108;494.4
2011080109;458.3
2011080110;413.9
2011080111;413.9
2011080112;363.9
2011080113;391.7
2011080114;336.1
2011080115;341.7
2011080116;288.9
2011080117;194.4
2011080118;111.1
2011080119;11.1
2011080120;0
2011080121;0
2011080122;0
2011080123;0
2011080200;0
2011080201;0
2011080202;0
2011080203;0
2011080204;8.3
2011080205;111.1
2011080206;250
2011080207;391.7
2011080208;516.7
2011080209;616.7
2011080210;722.2
2011080211;741.7
2011080212;655.6
2011080213;522.2
2011080214;466.7
2011080215;416.7
2011080216;338.9
2011080217;241.7
2011080218;88.9
2011080219;5.6
2011080220;0
2011080221;0
2011080222;0
2011080223;0
2011080300;0
2011080301;0
2011080302;0
2011080303;0
2011080304;5.6
2011080305;69.4
2011080306;169.4
2011080307;380.6
2011080308;363.9
2011080309;238.9
2011080310;352.8
2011080311;402.8
2011080312;447.2
2011080313;236.1
2011080314;216.7
2011080315;438.9
2011080316;255.6
2011080317;30.6
2011080318;0
2011080319;0
2011080320;0
2011080321;0
2011080322;0
2011080323;0
2011080400;0
2011080401;0
2011080402;0
2011080403;0
2011080404;0
2011080405;2.8
2011080406;61.1
2011080407;230.6
2011080408;427.8
2011080409;541.7
2011080410;672.2
2011080411;711.1
2011080412;697.2
2011080413;686.1
2011080414;594.4
2011080415;436.1
2011080416;311.1
2011080417;205.6
2011080418;72.2
2011080419;2.8
2011080420;0
2011080421;0
2011080422;0
2011080423;0
2011080500;0
2011080501;0
2011080502;0
2011080503;0
2011080504;0
2011080505;5.6
2011080506;52.8
2011080507;111.1
2011080508;197.2
2011080509;363.9
2011080510;416.7
2011080511;602.8
2011080512;688.9
2011080513;691.7
2011080514;541.7
2011080515;441.7
2011080516;283.3
2011080517;127.8
2011080518;50
2011080519;8.3
2011080520;0
2011080521;0
2011080522;0
2011080523;0
2011080600;0
2011080601;0
2011080602;0
2011080603;0
2011080604;2.8
2011080605;66.7
2011080606;119.4
2011080607;122.2
2011080608;305.6
2011080609;541.7
2011080610;544.4
2011080611;650
2011080612;391.7
2011080613;294.4
2011080614;205.6
2011080615;297.2
2011080616;44.4
2011080617;27.8
2011080618;36.1
2011080619;0
2011080620;0
2011080621;0
2011080622;0
2011080623;0
2011080700;0
2011080701;0
2011080702;0
2011080703;0
2011080704;0
2011080705;5.6
2011080706;22.2
2011080707;105.6
2011080708;286.1
2011080709;436.1
2011080710;583.3
2011080711;469.4
2011080712;730.6
2011080713;575
2011080714;375
2011080715;358.3
2011080716;275
2011080717;136.1
2011080718;86.1
2011080719;2.8
2011080720;0
2011080721;0
2011080722;0
2011080723;0
2011080800;0
2011080801;0
2011080802;0
2011080803;0
2011080804;2.8
2011080805;19.4
2011080806;22.2
2011080807;100
2011080808;238.9
2011080809;380.6
2011080810;283.3
2011080811;622.2
2011080812;169.4
2011080813;244.4
2011080814;275
2011080815;241.7
2011080816;205.6
2011080817;152.8
2011080818;52.8
2011080819;0
2011080820;0
2011080821;0
2011080822;0
2011080823;0
2011080900;0
2011080901;0
2011080902;0
2011080903;0
2011080904;0
2011080905;8.3
2011080906;38.9
2011080907;116.7
2011080908;305.6
2011080909;261.1
2011080910;547.2
2011080911;425
2011080912;522.2
2011080913;447.2
2011080914;422.2
2011080915;263.9
2011080916;291.7
2011080917;183.3
2011080918;55.6
2011080919;0
2011080920;0
2011080921;0
2011080922;0
2011080923;0
2011081000;0
2011081001;0
2011081002;0
2011081003;0
2011081004;0
2011081005;22.2
2011081006;83.3
2011081007;152.8
2011081008;358.3
2011081009;380.6
2011081010;427.8
2011081011;508.3
2011081012;411.1
2011081013;511.1
2011081014;377.8
2011081015;169.4
2011081016;47.2
2011081017;47.2
2011081018;16.7
2011081019;0
2011081020;0
2011081021;0
2011081022;0
2011081023;0
2011081100;0
2011081101;0
2011081102;0
2011081103;0
2011081104;0
2011081105;11.1
2011081106;80.6
2011081107;166.7
2011081108;188.9
2011081109;405.6
2011081110;386.1
2011081111;422.2
2011081112;625
2011081113;455.6
2011081114;327.8
2011081115;308.3
2011081116;216.7
2011081117;202.8
2011081118;58.3
2011081119;0
2011081120;0
2011081121;0
2011081122;0
2011081123;0
2011081200;0
2011081201;0
2011081202;0
2011081203;0
2011081204;0
2011081205;8.3
2011081206;13.9
2011081207;30.6
2011081208;63.9
2011081209;266.7
2011081210;113.9
2011081211;105.6
2011081212;200
2011081213;244.4
2011081214;191.7
2011081215;280.6
2011081216;63.9
2011081217;44.4
2011081218;11.1
2011081219;0
2011081220;0
2011081221;0
2011081222;0
2011081223;0
2011081300;0
2011081301;0
2011081302;0
2011081303;0
2011081304;0
2011081305;2.8
2011081306;27.8
2011081307;77.8
2011081308;219.4
2011081309;277.8
2011081310;327.8
2011081311;261.1
2011081312;186.1
2011081313;216.7
2011081314;133.3
2011081315;300
2011081316;213.9
2011081317;27.8
2011081318;2.8
2011081319;0
2011081320;0
2011081321;0
2011081322;0
2011081323;0
2011081400;0
2011081401;0
2011081402;0
2011081403;0
2011081404;0
2011081405;36.1
2011081406;83.3
2011081407;36.1
2011081408;30.6
2011081409;63.9
2011081410;169.4
2011081411;102.8
2011081412;88.9
2011081413;83.3
2011081414;63.9
2011081415;58.3
2011081416;50
2011081417;77.8
2011081418;8.3
2011081419;0
2011081420;0
2011081421;0
2011081422;0
2011081423;0
2011081500;0
2011081501;0
2011081502;0
2011081503;0
2011081504;0
2011081505;13.9
2011081506;108.3
2011081507;127.8
2011081508;408.3
2011081509;547.2
2011081510;536.1
2011081511;555.6
2011081512;519.4
2011081513;508.3
2011081514;330.6
2011081515;216.7
2011081516;202.8
2011081517;19.4
2011081518;11.1
2011081519;0
2011081520;0
2011081521;0
2011081522;0
2011081523;0
2011081600;0
2011081601;0
2011081602;0
2011081603;0
2011081604;0
2011081605;11.1
2011081606;61.1
2011081607;113.9
2011081608;169.4
2011081609;211.1
2011081610;283.3
2011081611;291.7
2011081612;108.3
2011081613;308.3
2011081614;186.1
2011081615;38.9
2011081616;52.8
2011081617;38.9
2011081618;27.8
2011081619;0
2011081620;0
2011081621;0
2011081622;0
2011081623;0
2011081700;0
2011081701;0
2011081702;0
2011081703;0
2011081704;0
2011081705;38.9
2011081706;136.1
2011081707;261.1
2011081708;369.4
2011081709;383.3
2011081710;611.1
2011081711;627.8
2011081712;686.1
2011081713;508.3
2011081714;525
2011081715;430.6
2011081716;308.3
2011081717;155.6
2011081718;47.2
2011081719;0
2011081720;0
2011081721;0
2011081722;0
2011081723;0
2011081800;0
2011081801;0
2011081802;0
2011081803;0
2011081804;0
2011081805;47.2
2011081806;122.2
2011081807;227.8
2011081808;388.9
2011081809;525
2011081810;666.7
2011081811;716.7
2011081812;683.3
2011081813;533.3
2011081814;513.9
2011081815;441.7
2011081816;205.6
2011081817;100
2011081818;16.7
2011081819;0
2011081820;0
2011081821;0
2011081822;0
2011081823;0
2011081900;0
2011081901;0
2011081902;0
2011081903;0
2011081904;0
2011081905;2.8
2011081906;2.8
2011081907;22.2
2011081908;63.9
2011081909;161.1
2011081910;138.9
2011081911;116.7
2011081912;91.7
2011081913;422.2
2011081914;422.2
2011081915;352.8
2011081916;227.8
2011081917;100
2011081918;44.4
2011081919;0
2011081920;0
2011081921;0
2011081922;0
2011081923;0
2011082000;0
2011082001;0
2011082002;0
2011082003;0
2011082004;0
2011082005;50
2011082006;183.3
2011082007;322.2
2011082008;472.2
2011082009;522.2
2011082010;672.2
2011082011;736.1
2011082012;697.2
2011082013;675
2011082014;561.1
2011082015;488.9
2011082016;338.9
2011082017;169.4
2011082018;55.6
2011082019;0
2011082020;0
2011082021;0
2011082022;0
2011082023;0
2011082100;0
2011082101;0
2011082102;0
2011082103;0
2011082104;0
2011082105;44.4
2011082106;180.6
2011082107;183.3
2011082108;230.6
2011082109;122.2
2011082110;66.7
2011082111;413.9
2011082112;561.1
2011082113;597.2
2011082114;511.1
2011082115;355.6
2011082116;108.3
2011082117;50
2011082118;27.8
2011082119;0
2011082120;0
2011082121;0
2011082122;0
2011082123;0
2011082200;0
2011082201;0
2011082202;0
2011082203;0
2011082204;0
2011082205;5.6
2011082206;52.8
2011082207;83.3
2011082208;158.3
2011082209;230.6
2011082210;216.7
